Windspeed (m/s), Pitch, Voltage (V), Current (A), Power (W), RPM, R Load (Ohms), Resistance (ohm)
7.00,1300.00,2.38,0.06,0.14,507.50,35.00,38.90
7.00,1300.00,2.20,0.06,0.15,507.50,35.00,33.83
7.00,1300.00,2.22,0.06,0.14,505.00,35.00,36.33
7.00,1300.00,2.37,0.06,0.14,507.50,35.00,39.50
7.00,1300.00,2.26,0.06,0.14,502.50,35.00,38.45
7.00,1300.00,2.16,0.06,0.13,502.50,35.00,34.60
7.00,1350.00,2.14,0.06,0.13,502.50,35.00,35.62
7.00,1350.00,2.03,0.06,0.12,480.00,35.00,36.16
7.00,1350.00,2.01,0.05,0.09,460.00,35.00,42.24
7.00,1350.00,1.92,0.05,0.09,445.00,35.00,41.54
7.00,1350.00,1.80,0.04,0.08,430.00,35.00,42.29
7.00,1350.00,1.63,0.05,0.08,420.00,35.00,36.31
7.00,1350.00,1.59,0.04,0.06,412.50,35.00,36.29
7.00,1350.00,1.60,0.05,0.08,405.00,35.00,35.61
7.00,1350.00,1.68,0.04,0.06,405.00,35.00,43.29
7.00,1350.00,1.68,0.04,0.06,405.00,35.00,43.42
7.00,1350.00,1.59,0.04,0.06,397.50,35.00,38.42
7.00,1350.00,1.52,0.04,0.06,397.50,35.00,35.71
7.00,1350.00,1.60,0.04,0.06,395.00,35.00,42.57
7.00,1350.00,1.62,0.04,0.06,397.50,35.00,41.74
7.00,1350.00,1.59,0.04,0.06,395.00,35.00,40.90
7.00,1350.00,1.42,0.04,0.06,395.00,35.00,32.46
7.00,1350.00,1.44,0.04,0.06,397.50,35.00,33.97
7.00,1350.00,1.58,0.04,0.06,395.00,35.00,40.87
7.00,1400.00,1.44,0.04,0.05,397.50,35.00,37.13
7.00,1400.00,1.43,0.04,0.05,380.00,35.00,39.45
7.00,1400.00,1.22,0.03,0.04,360.00,35.00,38.92
7.00,1400.00,1.18,0.03,0.04,347.50,35.00,36.46
7.00,1400.00,1.22,0.03,0.03,335.00,35.00,46.62
7.00,1400.00,1.02,0.03,0.03,330.00,35.00,36.95
7.00,1400.00,1.14,0.03,0.03,325.00,35.00,45.65
7.00,1400.00,1.07,0.02,0.03,320.00,35.00,45.00
7.00,1400.00,1.12,0.02,0.03,317.50,35.00,47.26
7.00,1400.00,1.11,0.02,0.03,315.00,35.00,46.79
7.00,1400.00,0.96,0.03,0.03,315.00,35.00,36.52
7.00,1400.00,1.04,0.03,0.03,317.50,35.00,37.86
7.00,1400.00,0.89,0.03,0.03,315.00,35.00,34.10
7.00,1400.00,1.10,0.03,0.03,315.00,35.00,41.81
7.00,1400.00,1.03,0.02,0.03,315.00,35.00,43.37
7.00,1400.00,0.93,0.03,0.03,315.00,35.00,35.48
7.00,1400.00,0.91,0.03,0.03,312.50,35.00,34.76
7.00,1400.00,0.91,0.03,0.03,312.50,35.00,31.70
7.00,1400.00,0.90,0.03,0.03,315.00,35.00,31.30
7.00,1400.00,0.91,0.03,0.03,312.50,35.00,34.52
7.00,1450.00,0.94,0.02,0.03,310.00,35.00,39.42
7.00,1450.00,0.92,0.02,0.01,297.50,35.00,49.00
7.00,1450.00,0.83,0.02,0.01,292.50,35.00,37.06
7.00,1450.00,0.89,0.02,0.01,285.00,35.00,47.67
7.00,1450.00,0.72,0.02,0.01,282.50,35.00,35.81
7.00,1450.00,0.87,0.02,0.01,280.00,35.00,49.57
7.00,1450.00,0.82,0.01,0.01,275.00,35.00,54.83
7.00,1450.00,0.79,0.02,0.01,275.00,35.00,48.54
7.00,1450.00,0.82,0.02,0.01,275.00,35.00,50.38
7.00,1450.00,0.74,0.02,0.01,275.00,35.00,45.38
7.00,1450.00,0.64,0.02,0.01,275.00,35.00,32.00
7.00,1450.00,0.76,0.02,0.01,275.00,35.00,46.69
7.00,1450.00,0.83,0.02,0.01,275.00,35.00,50.85
7.00,1450.00,0.66,0.02,0.01,277.50,35.00,31.18
7.00,1450.00,0.83,0.02,0.01,275.00,35.00,50.85
7.00,1450.00,0.67,0.02,0.01,275.00,35.00,35.80
7.00,1450.00,0.83,0.02,0.01,275.00,35.00,47.71
7.00,1450.00,0.68,0.02,0.01,277.50,35.00,31.88
7.00,1480.00,0.71,0.02,0.01,272.50,35.00,43.85
7.00,1480.00,0.49,0.01,0.01,252.50,35.00,32.42
7.00,1480.00,0.56,0.01,0.00,237.50,35.00,56.38
7.00,1480.00,0.38,0.01,0.00,230.00,35.00,33.33
7.00,1480.00,0.37,0.01,0.00,222.50,35.00,36.50
7.00,1480.00,0.41,0.00,0.00,220.00,35.00,83.00
7.00,1480.00,0.45,0.01,0.00,215.00,35.00,71.40
7.00,1480.00,0.44,0.01,0.00,215.00,35.00,50.00
7.00,1480.00,0.41,0.01,0.00,215.00,35.00,47.00
7.00,1480.00,0.31,0.01,0.00,212.50,35.00,40.67
7.00,1480.00,0.42,0.01,0.00,212.50,35.00,67.80
7.00,1480.00,0.30,0.01,0.00,210.00,35.00,47.60
7.00,1480.00,0.39,0.01,0.00,210.00,35.00,38.88
7.00,1480.00,0.42,0.01,0.00,210.00,35.00,67.20
7.00,1480.00,0.33,0.01,0.00,210.00,35.00,53.40
7.00,1480.00,0.41,0.01,0.00,210.00,35.00,65.80
7.00,1480.00,0.31,0.01,0.00,210.00,35.00,49.00
7.00,1480.00,0.36,0.01,0.00,210.00,35.00,41.29
7.00,1480.00,0.41,0.01,0.00,210.00,35.00,66.40
7.00,1100.00,0.35,0.01,0.00,212.50,40.00,47.00
7.00,1100.00,0.59,0.01,0.00,230.00,40.00,67.71
7.00,1100.00,0.83,0.02,0.01,257.50,40.00,51.31
7.00,1100.00,0.98,0.02,0.03,295.00,40.00,41.21
7.00,1100.00,1.45,0.03,0.04,340.00,40.00,50.26
7.00,1100.00,1.66,0.04,0.06,397.50,40.00,39.12
7.00,1100.00,2.20,0.05,0.12,460.00,40.00,40.09
7.00,1100.00,2.78,0.07,0.20,542.50,40.00,41.24
7.00,1100.00,3.40,0.09,0.29,645.00,40.00,40.01
7.00,1100.00,3.99,0.09,0.38,717.50,40.00,42.00
7.00,1100.00,4.45,0.11,0.49,790.00,40.00,41.40
7.00,1100.00,4.87,0.12,0.56,860.00,40.00,41.43
7.00,1100.00,5.22,0.13,0.68,922.50,40.00,40.98
7.00,1100.00,5.56,0.14,0.77,970.00,40.00,40.45
7.00,1100.00,5.84,0.14,0.82,1032.50,40.00,41.37
7.00,1100.00,5.88,0.14,0.86,1042.50,40.00,40.91
7.00,1100.00,6.03,0.15,0.91,1057.50,40.00,39.84
7.00,1100.00,6.20,0.15,0.91,1077.50,40.00,40.67
7.00,1100.00,6.39,0.15,0.99,1092.50,40.00,42.24
7.00,1150.00,6.40,0.16,1.02,1112.50,40.00,40.94
7.00,1150.00,6.54,0.16,0.99,1122.50,40.00,42.19
7.00,1150.00,6.65,0.16,1.02,1127.50,40.00,42.58
7.00,1150.00,6.43,0.16,1.05,1137.50,40.00,39.60
7.00,1150.00,6.64,0.16,1.08,1130.00,40.00,41.17
7.00,1150.00,6.61,0.16,1.04,1135.00,40.00,41.96
7.00,1150.00,6.57,0.16,1.05,1142.50,40.00,41.05
7.00,1150.00,6.60,0.16,1.04,1137.50,40.00,42.26
7.00,1150.00,6.62,0.16,1.09,1132.50,40.00,40.46
7.00,1150.00,6.45,0.16,1.05,1135.00,40.00,39.37
7.00,1150.00,6.52,0.16,1.06,1140.00,40.00,39.84
7.00,1150.00,6.53,0.16,1.05,1137.50,40.00,40.48
7.00,1150.00,6.46,0.17,1.06,1135.00,40.00,39.14
7.00,1150.00,6.62,0.16,1.02,1142.50,40.00,42.69
7.00,1150.00,6.71,0.16,1.06,1132.50,40.00,42.28
7.00,1150.00,6.67,0.16,1.05,1137.50,40.00,41.34
7.00,1150.00,6.46,0.16,1.05,1132.50,40.00,39.43
7.00,1150.00,6.56,0.16,1.05,1135.00,40.00,41.66
7.00,1150.00,6.49,0.16,1.05,1135.00,40.00,39.60
7.00,1180.00,6.38,0.16,1.05,1140.00,40.00,39.28
7.00,1180.00,6.37,0.16,1.05,1120.00,40.00,39.83
7.00,1180.00,6.53,0.16,1.00,1122.50,40.00,41.45
7.00,1180.00,6.44,0.16,0.97,1120.00,40.00,41.20
7.00,1180.00,6.38,0.15,0.96,1115.00,40.00,42.20
7.00,1180.00,6.16,0.16,0.96,1105.00,40.00,39.73
7.00,1180.00,6.35,0.15,0.96,1095.00,40.00,41.98
7.00,1180.00,6.31,0.15,0.96,1085.00,40.00,41.74
7.00,1180.00,6.29,0.15,0.95,1097.50,40.00,41.58
7.00,1180.00,6.10,0.15,0.93,1087.50,40.00,40.02
7.00,1180.00,6.20,0.15,0.91,1080.00,40.00,42.03
7.00,1180.00,6.18,0.15,0.93,1087.50,40.00,40.50
7.00,1180.00,6.07,0.15,0.93,1077.50,40.00,39.82
7.00,1180.00,6.11,0.15,0.95,1075.00,40.00,39.75
7.00,1180.00,6.09,0.15,0.95,1082.50,40.00,40.62
7.00,1180.00,6.22,0.15,0.92,1077.50,40.00,42.17
7.00,1180.00,6.22,0.15,0.93,1080.00,40.00,41.13
7.00,1180.00,6.24,0.15,0.91,1087.50,40.00,40.59
7.00,1180.00,6.14,0.15,0.92,1102.50,40.00,41.95
7.00,1180.00,6.13,0.15,0.95,1077.50,40.00,40.18
7.00,1200.00,6.05,0.15,0.91,1082.50,40.00,39.99
7.00,1200.00,6.03,0.14,0.86,1052.50,40.00,41.94
7.00,1200.00,5.94,0.14,0.83,1040.00,40.00,41.71
7.00,1200.00,5.71,0.14,0.83,1040.00,40.00,40.41
7.00,1200.00,5.71,0.14,0.81,1027.50,40.00,41.16
7.00,1200.00,5.68,0.14,0.78,1020.00,40.00,40.24
7.00,1200.00,5.57,0.14,0.77,1005.00,40.00,41.28
7.00,1200.00,5.60,0.14,0.77,1005.00,40.00,41.11
7.00,1200.00,5.47,0.14,0.74,1010.00,40.00,40.54
7.00,1200.00,5.54,0.13,0.74,977.50,40.00,41.45
7.00,1200.00,5.52,0.13,0.73,980.00,40.00,41.63
7.00,1200.00,5.54,0.13,0.73,987.50,40.00,41.79
7.00,1200.00,5.47,0.13,0.70,975.00,40.00,42.49
7.00,1200.00,5.46,0.13,0.72,985.00,40.00,41.99
7.00,1200.00,5.49,0.13,0.72,977.50,40.00,41.41
7.00,1200.00,5.53,0.13,0.73,985.00,40.00,41.34
7.00,1200.00,5.49,0.13,0.74,982.50,40.00,41.02
7.00,1200.00,5.54,0.13,0.72,970.00,40.00,41.81
7.00,1200.00,5.47,0.13,0.73,980.00,40.00,41.25
7.00,1250.00,5.04,0.12,0.61,942.50,40.00,41.55
7.00,1250.00,4.67,0.12,0.54,890.00,40.00,40.16
7.00,1250.00,4.37,0.11,0.46,837.50,40.00,41.14
7.00,1250.00,4.16,0.10,0.41,800.00,40.00,42.15
7.00,1250.00,3.96,0.09,0.37,767.50,40.00,42.28
7.00,1250.00,3.80,0.09,0.35,747.50,40.00,41.68
7.00,1250.00,3.79,0.09,0.33,732.50,40.00,41.52
7.00,1250.00,3.74,0.09,0.33,725.00,40.00,41.53
7.00,1250.00,3.72,0.09,0.31,720.00,40.00,43.13
7.00,1250.00,3.60,0.09,0.32,710.00,40.00,41.19
7.00,1250.00,3.67,0.09,0.31,700.00,40.00,42.00
7.00,1250.00,3.60,0.09,0.33,700.00,40.00,40.03
7.00,1250.00,3.52,0.09,0.32,700.00,40.00,40.86
7.00,1250.00,3.58,0.09,0.31,712.50,40.00,42.15
7.00,1250.00,3.62,0.09,0.32,702.50,40.00,41.36
7.00,1250.00,3.59,0.09,0.32,700.00,40.00,41.07
7.00,1250.00,3.65,0.09,0.32,697.50,40.00,42.32
7.00,1250.00,3.56,0.09,0.31,695.00,40.00,41.28
7.00,1250.00,3.57,0.09,0.31,695.00,40.00,42.03
7.00,1300.00,3.37,0.08,0.27,690.00,40.00,40.89
7.00,1300.00,3.21,0.07,0.22,650.00,40.00,44.26
7.00,1300.00,2.98,0.07,0.19,615.00,40.00,42.54
7.00,1300.00,2.79,0.07,0.18,607.50,40.00,41.35
7.00,1300.00,2.54,0.06,0.17,572.50,40.00,41.51
7.00,1300.00,2.41,0.06,0.17,567.50,40.00,38.64
7.00,1300.00,2.50,0.05,0.14,542.50,40.00,46.58
7.00,1300.00,2.49,0.05,0.14,532.50,40.00,46.28
7.00,1300.00,2.43,0.06,0.13,522.50,40.00,42.20
7.00,1300.00,2.36,0.06,0.13,520.00,40.00,40.11
7.00,1300.00,2.29,0.06,0.13,517.50,40.00,39.85
7.00,1300.00,2.25,0.05,0.13,515.00,40.00,40.98
7.00,1300.00,2.23,0.05,0.12,510.00,40.00,40.57
7.00,1300.00,2.22,0.06,0.13,507.50,40.00,39.51
7.00,1300.00,2.37,0.05,0.13,510.00,40.00,47.47
7.00,1300.00,2.29,0.06,0.13,505.00,40.00,40.67
7.00,1300.00,2.29,0.05,0.13,505.00,40.00,44.61
7.00,1300.00,2.20,0.05,0.13,507.50,40.00,40.09
7.00,1300.00,2.30,0.05,0.13,507.50,40.00,41.89
7.00,1350.00,2.24,0.05,0.12,505.00,40.00,47.24
7.00,1350.00,2.14,0.05,0.10,482.50,40.00,46.19
7.00,1350.00,1.83,0.05,0.09,457.50,40.00,38.58
7.00,1350.00,1.72,0.05,0.08,442.50,40.00,38.14
7.00,1350.00,1.73,0.04,0.06,430.00,40.00,44.61
7.00,1350.00,1.69,0.04,0.06,420.00,40.00,43.52
7.00,1350.00,1.75,0.04,0.06,412.50,40.00,50.04
7.00,1350.00,1.74,0.04,0.06,410.00,40.00,48.00
7.00,1350.00,1.66,0.04,0.06,407.50,40.00,45.79
7.00,1350.00,1.68,0.03,0.05,405.00,40.00,49.81
7.00,1350.00,1.68,0.04,0.06,405.00,40.00,47.93
7.00,1350.00,1.59,0.04,0.06,402.50,40.00,42.37
7.00,1350.00,1.66,0.04,0.06,402.50,40.00,47.32
7.00,1350.00,1.49,0.04,0.06,400.00,40.00,37.25
7.00,1350.00,1.65,0.03,0.05,397.50,40.00,52.84
7.00,1350.00,1.48,0.04,0.05,400.00,40.00,40.72
7.00,1350.00,1.56,0.04,0.06,397.50,40.00,43.00
7.00,1350.00,1.65,0.04,0.06,400.00,40.00,47.11
7.00,1350.00,1.47,0.04,0.05,397.50,40.00,39.07
7.00,1400.00,1.44,0.04,0.05,395.00,40.00,39.83
7.00,1400.00,1.37,0.03,0.04,375.00,40.00,45.50
7.00,1400.00,1.34,0.03,0.04,360.00,40.00,50.90
7.00,1400.00,1.15,0.03,0.03,347.50,40.00,45.95
7.00,1400.00,1.20,0.03,0.03,332.50,40.00,47.95
7.00,1400.00,1.01,0.03,0.03,327.50,40.00,38.67
7.00,1400.00,0.95,0.02,0.03,320.00,40.00,40.00
7.00,1400.00,0.93,0.03,0.03,317.50,40.00,37.05
7.00,1400.00,1.12,0.02,0.03,315.00,40.00,56.12
7.00,1400.00,1.05,0.02,0.03,312.50,40.00,56.07
7.00,1400.00,0.93,0.02,0.03,312.50,40.00,43.53
7.00,1400.00,1.03,0.02,0.03,312.50,40.00,45.61
7.00,1400.00,1.06,0.02,0.03,310.00,40.00,56.53
7.00,1400.00,0.91,0.02,0.03,310.00,40.00,38.21
7.00,1400.00,1.08,0.02,0.03,312.50,40.00,57.53
7.00,1400.00,1.08,0.02,0.03,312.50,40.00,45.53
7.00,1400.00,0.90,0.02,0.03,312.50,40.00,37.74
7.00,1400.00,1.02,0.02,0.03,312.50,40.00,48.12
7.00,1400.00,1.01,0.02,0.03,310.00,40.00,53.73
7.00,1450.00,0.94,0.02,0.03,310.00,40.00,39.63
7.00,1450.00,0.81,0.02,0.03,302.50,40.00,37.94
7.00,1450.00,0.81,0.02,0.01,295.00,40.00,43.33
7.00,1450.00,0.87,0.02,0.01,290.00,40.00,43.25
7.00,1450.00,0.91,0.02,0.01,287.50,40.00,51.79
7.00,1450.00,0.81,0.02,0.01,285.00,40.00,43.33
7.00,1450.00,0.71,0.02,0.01,282.50,40.00,37.80
7.00,1450.00,0.77,0.02,0.01,280.00,40.00,41.27
7.00,1450.00,0.76,0.02,0.01,282.50,40.00,43.57
7.00,1450.00,0.70,0.02,0.01,280.00,40.00,40.21
7.00,1450.00,0.86,0.01,0.01,280.00,40.00,57.58
7.00,1450.00,0.68,0.02,0.01,280.00,40.00,39.00
7.00,1450.00,0.87,0.01,0.01,280.00,40.00,58.08
7.00,1450.00,0.71,0.02,0.01,277.50,40.00,40.71
7.00,1450.00,0.81,0.02,0.01,280.00,40.00,46.50
7.00,1450.00,0.83,0.02,0.01,277.50,40.00,47.57
7.00,1450.00,0.75,0.02,0.01,277.50,40.00,42.57
7.00,1450.00,0.85,0.01,0.01,280.00,40.00,61.55
7.00,1480.00,0.68,0.01,0.01,277.50,40.00,49.55
7.00,1480.00,0.56,0.01,0.01,262.50,40.00,49.78
7.00,1480.00,0.56,0.01,0.00,247.50,40.00,55.75
7.00,1480.00,0.56,0.01,0.00,235.00,40.00,56.38
7.00,1480.00,0.49,0.01,0.00,227.50,40.00,78.40
7.00,1480.00,0.35,0.01,0.00,222.50,40.00,40.14
7.00,1480.00,0.44,0.00,0.00,217.50,40.00,88.00
7.00,1480.00,0.31,0.01,0.00,215.00,40.00,49.80
7.00,1480.00,0.32,0.01,0.00,212.50,40.00,50.60
7.00,1480.00,0.38,0.00,0.00,212.50,40.00,101.00
7.00,1480.00,0.46,0.01,0.00,210.00,40.00,72.80
7.00,1480.00,0.42,0.01,0.00,212.50,40.00,56.33
7.00,1480.00,0.33,0.00,0.00,212.50,40.00,66.50
7.00,1480.00,0.37,0.00,0.00,212.50,40.00,74.00
7.00,1480.00,0.32,0.01,0.00,212.50,40.00,42.67
7.00,1480.00,0.42,0.00,0.00,212.50,40.00,84.00
7.00,1480.00,0.36,0.01,0.00,212.50,40.00,47.83
7.00,1480.00,0.43,0.01,0.00,210.00,40.00,69.00
7.00,1480.00,0.33,0.00,0.00,212.50,40.00,88.67
7.00,1100.00,0.34,0.01,0.00,215.00,45.00,39.43
7.00,1100.00,0.48,0.01,0.01,227.50,45.00,38.10
7.00,1100.00,0.73,0.01,0.01,257.50,45.00,58.00
7.00,1100.00,1.04,0.02,0.03,290.00,45.00,51.94
7.00,1100.00,1.41,0.03,0.04,335.00,45.00,49.09
7.00,1100.00,1.75,0.04,0.06,387.50,45.00,45.10
7.00,1100.00,2.08,0.05,0.12,452.50,45.00,39.69
7.00,1100.00,2.76,0.07,0.18,532.50,45.00,40.18
7.00,1100.00,3.38,0.08,0.27,635.00,45.00,40.36
7.00,1100.00,3.96,0.09,0.37,707.50,45.00,42.20
7.00,1100.00,4.40,0.11,0.47,787.50,45.00,41.45
7.00,1100.00,4.84,0.12,0.58,857.50,45.00,40.73
7.00,1100.00,5.23,0.13,0.69,910.00,45.00,40.23
7.00,1100.00,5.45,0.13,0.74,957.50,45.00,40.74
7.00,1100.00,5.75,0.14,0.78,1005.00,45.00,41.79
7.00,1100.00,5.98,0.14,0.83,1047.50,45.00,41.63
7.00,1100.00,6.01,0.14,0.90,1045.00,45.00,41.42
7.00,1100.00,6.05,0.15,0.91,1070.00,45.00,39.99
7.00,1100.00,6.35,0.15,0.96,1082.50,45.00,41.97
7.00,1150.00,6.51,0.16,0.99,1112.50,45.00,41.63
7.00,1150.00,6.43,0.16,1.06,1112.50,45.00,40.22
7.00,1150.00,6.46,0.16,1.04,1120.00,45.00,41.33
7.00,1150.00,6.50,0.16,1.02,1145.00,45.00,40.31
7.00,1150.00,6.64,0.16,1.05,1140.00,45.00,42.17
7.00,1150.00,6.56,0.16,1.04,1142.50,45.00,40.38
7.00,1150.00,6.70,0.16,1.05,1142.50,45.00,41.89
7.00,1150.00,6.62,0.17,1.09,1137.50,45.00,39.53
7.00,1150.00,6.65,0.16,1.06,1140.00,45.00,40.61
7.00,1150.00,6.69,0.16,1.04,1150.00,45.00,41.84
7.00,1150.00,6.64,0.16,1.09,1150.00,45.00,42.19
7.00,1150.00,6.52,0.16,1.08,1137.50,45.00,40.74
7.00,1150.00,6.59,0.16,1.06,1140.00,45.00,40.24
7.00,1150.00,6.69,0.16,1.09,1137.50,45.00,42.14
7.00,1150.00,6.56,0.16,1.06,1142.50,45.00,40.35
7.00,1150.00,6.50,0.16,1.05,1140.00,45.00,39.72
7.00,1150.00,6.78,0.16,1.10,1142.50,45.00,42.08
7.00,1150.00,6.53,0.17,1.10,1145.00,45.00,38.97
7.00,1150.00,6.67,0.16,1.08,1145.00,45.00,41.71
7.00,1150.00,6.44,0.16,1.08,1140.00,45.00,39.35
7.00,1180.00,6.55,0.16,1.02,1135.00,45.00,40.97
7.00,1180.00,6.50,0.16,0.99,1115.00,45.00,41.59
7.00,1180.00,6.35,0.15,0.97,1107.50,45.00,41.99
7.00,1180.00,6.36,0.16,0.99,1102.50,45.00,41.03
7.00,1180.00,6.05,0.15,0.91,1080.00,45.00,40.34
7.00,1180.00,6.14,0.15,0.90,1067.50,45.00,41.98
7.00,1180.00,6.14,0.14,0.90,1070.00,45.00,42.35
7.00,1180.00,5.89,0.15,0.87,1070.00,45.00,39.93
7.00,1180.00,6.02,0.15,0.90,1067.50,45.00,40.11
7.00,1180.00,5.97,0.15,0.88,1047.50,45.00,40.17
7.00,1180.00,5.84,0.15,0.84,1055.00,45.00,39.92
7.00,1180.00,6.00,0.14,0.88,1052.50,45.00,42.10
7.00,1180.00,5.85,0.15,0.86,1047.50,45.00,40.01
7.00,1180.00,5.88,0.14,0.87,1047.50,45.00,40.89
7.00,1180.00,6.02,0.15,0.87,1052.50,45.00,40.50
7.00,1180.00,5.85,0.14,0.86,1042.50,45.00,40.34
7.00,1180.00,6.01,0.14,0.88,1045.00,45.00,42.19
7.00,1180.00,6.03,0.14,0.86,1047.50,45.00,42.30
7.00,1180.00,6.07,0.15,0.90,1050.00,45.00,41.47
7.00,1200.00,5.93,0.14,0.84,1047.50,45.00,40.93
7.00,1200.00,5.78,0.14,0.83,1047.50,45.00,41.27
7.00,1200.00,5.73,0.14,0.79,1040.00,45.00,41.27
7.00,1200.00,5.69,0.14,0.78,1005.00,45.00,41.37
7.00,1200.00,5.47,0.13,0.73,985.00,45.00,40.92
7.00,1200.00,5.47,0.13,0.73,987.50,45.00,41.26
7.00,1200.00,5.40,0.14,0.73,975.00,45.00,40.02
7.00,1200.00,5.27,0.13,0.72,962.50,45.00,39.79
7.00,1200.00,5.32,0.13,0.68,960.00,45.00,41.71
7.00,1200.00,5.31,0.13,0.68,955.00,45.00,41.63
7.00,1200.00,5.35,0.13,0.68,952.50,45.00,41.57
7.00,1200.00,5.27,0.13,0.67,952.50,45.00,41.76
7.00,1200.00,5.23,0.13,0.67,955.00,45.00,41.00
7.00,1200.00,5.32,0.13,0.69,950.00,45.00,41.35
7.00,1200.00,5.30,0.13,0.68,947.50,45.00,41.16
7.00,1200.00,5.21,0.13,0.65,962.50,45.00,41.26
7.00,1200.00,5.14,0.13,0.67,942.50,45.00,40.32
7.00,1200.00,5.24,0.13,0.67,945.00,45.00,41.13
7.00,1200.00,5.19,0.13,0.67,932.50,45.00,40.68
7.00,1250.00,4.94,0.12,0.58,932.50,45.00,41.60
7.00,1250.00,4.65,0.11,0.52,875.00,45.00,41.32
7.00,1250.00,4.43,0.10,0.47,845.00,45.00,42.17
7.00,1250.00,4.23,0.10,0.42,805.00,45.00,41.29
7.00,1250.00,4.05,0.10,0.38,782.50,45.00,40.97
7.00,1250.00,3.86,0.09,0.37,757.50,45.00,41.13
7.00,1250.00,3.83,0.09,0.36,740.00,45.00,41.38
7.00,1250.00,3.75,0.09,0.33,732.50,45.00,41.62
7.00,1250.00,3.77,0.09,0.33,727.50,45.00,42.48
7.00,1250.00,3.69,0.09,0.33,717.50,45.00,41.63
7.00,1250.00,3.69,0.09,0.32,712.50,45.00,42.23
7.00,1250.00,3.64,0.09,0.33,715.00,45.00,41.06
7.00,1250.00,3.65,0.09,0.32,710.00,45.00,41.08
7.00,1250.00,3.72,0.09,0.33,715.00,45.00,41.96
7.00,1250.00,3.60,0.09,0.32,712.50,45.00,41.17
7.00,1250.00,3.63,0.09,0.31,707.50,45.00,42.06
7.00,1250.00,3.62,0.09,0.31,705.00,45.00,42.03
7.00,1250.00,3.61,0.09,0.32,705.00,45.00,40.72
7.00,1250.00,3.60,0.09,0.32,702.50,45.00,41.17
7.00,1300.00,3.38,0.08,0.27,695.00,45.00,42.27
7.00,1300.00,3.13,0.08,0.24,655.00,45.00,40.44
7.00,1300.00,2.91,0.07,0.22,622.50,45.00,41.54
7.00,1300.00,2.77,0.07,0.18,592.50,45.00,40.27
7.00,1300.00,2.59,0.06,0.17,570.00,45.00,40.59
7.00,1300.00,2.47,0.06,0.15,552.50,45.00,43.04
7.00,1300.00,2.41,0.06,0.14,540.00,45.00,39.35
7.00,1300.00,2.54,0.05,0.13,535.00,45.00,47.33
7.00,1300.00,2.37,0.06,0.13,532.50,45.00,41.17
7.00,1300.00,2.45,0.05,0.13,522.50,45.00,44.59
7.00,1300.00,2.40,0.06,0.13,520.00,45.00,41.74
7.00,1300.00,2.22,0.06,0.13,517.50,45.00,38.65
7.00,1300.00,2.40,0.05,0.13,515.00,45.00,45.79
7.00,1300.00,2.34,0.05,0.14,510.00,45.00,45.71
7.00,1300.00,2.19,0.06,0.13,510.00,45.00,38.98
7.00,1300.00,2.40,0.05,0.13,512.50,45.00,43.70
7.00,1300.00,2.43,0.05,0.13,512.50,45.00,46.29
7.00,1300.00,2.44,0.05,0.13,512.50,45.00,46.40
7.00,1300.00,2.42,0.05,0.12,512.50,45.00,46.02
7.00,1350.00,2.29,0.05,0.12,512.50,45.00,45.88
7.00,1350.00,1.96,0.05,0.10,485.00,45.00,37.38
7.00,1350.00,2.06,0.04,0.09,465.00,45.00,47.03
7.00,1350.00,1.74,0.04,0.08,445.00,45.00,39.74
7.00,1350.00,1.86,0.04,0.08,432.50,45.00,47.90
7.00,1350.00,1.62,0.04,0.06,422.50,45.00,39.33
7.00,1350.00,1.73,0.04,0.06,415.00,45.00,46.03
7.00,1350.00,1.72,0.03,0.06,412.50,45.00,50.85
7.00,1350.00,1.66,0.04,0.05,407.50,45.00,47.50
7.00,1350.00,1.57,0.04,0.06,407.50,45.00,40.39
7.00,1350.00,1.65,0.04,0.06,405.00,45.00,47.18
7.00,1350.00,1.68,0.04,0.05,405.00,45.00,47.96
7.00,1350.00,1.70,0.03,0.06,402.50,45.00,50.44
7.00,1350.00,1.48,0.04,0.05,402.50,45.00,36.97
7.00,1350.00,1.69,0.03,0.06,400.00,45.00,52.04
7.00,1350.00,1.53,0.04,0.06,400.00,45.00,40.73
7.00,1350.00,1.44,0.04,0.05,402.50,45.00,37.16
7.00,1350.00,1.47,0.04,0.05,400.00,45.00,39.30
7.00,1350.00,1.62,0.03,0.05,400.00,45.00,48.11
7.00,1400.00,1.60,0.03,0.05,397.50,45.00,49.08
7.00,1400.00,1.26,0.03,0.04,377.50,45.00,37.33
7.00,1400.00,1.27,0.03,0.04,365.00,45.00,48.43
7.00,1400.00,1.22,0.02,0.03,345.00,45.00,51.42
7.00,1400.00,1.11,0.02,0.03,335.00,45.00,46.58
7.00,1400.00,0.98,0.03,0.03,327.50,45.00,39.10
7.00,1400.00,1.12,0.02,0.03,322.50,45.00,49.94
7.00,1400.00,1.10,0.02,0.03,322.50,45.00,46.11
7.00,1400.00,1.00,0.02,0.03,317.50,45.00,42.00
7.00,1400.00,0.96,0.02,0.03,317.50,45.00,40.32
7.00,1400.00,1.07,0.02,0.03,317.50,45.00,53.50
7.00,1400.00,0.93,0.03,0.03,315.00,45.00,37.00
7.00,1400.00,0.91,0.03,0.03,312.50,45.00,36.35
7.00,1400.00,0.96,0.02,0.03,312.50,45.00,42.56
